pier,model_x,model_y,footprint_m2,road_outside_median_m2,status,real_world_verified
UNVERIFIED_Pier_074,3158.332275390625,381.727783203125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_075,3158.767822265625,375.7436218261718,3.105584904551506,2.531457423570354,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_078,3088.09521484375,378.335205078125,3.105584904551506,2.1431406739835595,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_079,3088.08837890625,372.335205078125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_082,3017.6962890625,380.34103393554693,3.105584904551506,1.6991881423402697,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_083,3017.443603515625,374.34637451171875,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_086,2947.253662109375,383.74362182617193,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_087,2946.926025390625,377.7525024414063,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_090,2876.638916015625,386.2960815429688,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_091,2876.51220703125,380.2973937988282,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_094,2806.09130859375,387.7852172851563,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_095,2805.964599609375,381.78659057617193,3.105584904551506,1.748504960226411,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_098,2735.634521484375,389.345947265625,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_099,2735.336181640625,383.3533325195313,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_102,2665.158203125,392.8528442382813,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_103,2664.860107421875,386.86032104492193,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_106,2594.7353515625,396.88107299804693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_107,2594.38671875,390.8911743164063,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_110,2524.7197265625,403.2793273925782,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_111,2523.917236328125,397.3332824707032,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_114,2455.245361328125,414.8031616210938,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_115,2454.185302734375,408.8974914550782,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_118,2387.587646484375,433.5051574707032,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_119,2385.849365234375,427.7624816894532,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_122,2320.014404296875,453.85031127929693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_123,2318.287353515625,448.10421752929693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_202,2282.232666015625,447.6338195800782,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_203,2283.987548828125,453.3715209960937,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_206,2349.96484375,426.9172973632813,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_207,2351.7197265625,432.6549682617188,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_210,2418.677490234375,409.1223449707032,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_211,2420.103271484375,414.9504699707032,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_214,2488.106689453125,394.28707885742193,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_215,2489.169921875,400.19210815429693,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_218,2558.525146484375,385.003173828125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_219,2559.1162109375,390.9739379882813,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_234,2841.277587890625,366.79083251953125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_235,2841.786865234375,372.7692565917968,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_238,2911.93701171875,361.47317504882807,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_239,2912.386962890625,367.456298828125,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_242,2982.722412109375,357.565673828125,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_243,2983.042724609375,363.55712890625,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_246,3053.57177734375,354.78216552734375,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_247,3053.730224609375,360.780029296875,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_250,3124.5546875,355.3046875,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
